completed_enrollment_index,mean_attempt_count
1548760,0.7869205041452517
1550613,0.7870745311692859
1552466,0.7874587913680557
1554318,0.7876824433610111
1556171,0.7877546876275165
1558023,0.7872181604507764
1559876,0.7869657588167265
1561728,0.7868719777067453
1563581,0.7868853612316855
1565434,0.7870175299629368
1567286,0.7871734960945226
1569139,0.7872680495481917
1570991,0.7876486879937568
1572844,0.7879128508612424
1574697,0.7878061620743546
1576549,0.7872739762608076
1578402,0.7870003966036536
1580254,0.7868266746991307
1582107,0.7867641063467894
1583959,0.7868757966588782
1585812,0.7870245653330912
1587665,0.7871396043875755
1589517,0.7874863873742779
1591370,0.7877288122812419
1593222,0.7876843277333605
1595075,0.7871560898390357
1596928,0.7868958400128246
1598780,0.7867061134114762
1600633,0.786604424624508
1602485,0.7866969113595447
1604338,0.7867992904238383
1606190,0.7870494773345619
1608043,0.7873869044546694
1609896,0.7876266541441186
1611748,0.7877205369573904
1613601,0.7871915052110157
1615453,0.7869130206821244
1617306,0.786697755403121
1619159,0.7866744402495369
1621011,0.7867744265769943
1622864,0.7868404253221465
1624716,0.7870520140135261
1626569,0.787412645882222
1628421,0.7877195147937788
1630274,0.7876338578668372
1632127,0.7871237961261593
1633979,0.7869036260563936
1635832,0.7867030355195399
1637684,0.7865711578057794
1639537,0.786761750421003
1641390,0.7868556528308324
1643242,0.7870198059689322
1645095,0.7874116692349074
1646947,0.7877065867936248
1648800,0.787701358563804
1650652,0.7872234729064637
1652505,0.7869725053781985
1654358,0.7868030982411304
1656210,0.7867426232180702
1658063,0.7868748051189852
1659915,0.7869686098384556
1661768,0.7870791831350706
1663621,0.7874678186918775
1665473,0.7877479851069336
1667326,0.7877193782139785
1669178,0.7872234117631552
1671031,0.7869913843609125
1672883,0.7868601689418806
1674736,0.7868075923608259
1676589,0.7869620998348432
1678441,0.7871512909896744
1680294,0.787302698218288
1682146,0.7876052375953098
1683999,0.787868638876864
1685852,0.7877957258407025
1687704,0.7873116375857377
1689557,0.7871128349028769
1691409,0.7870053901806128
1693262,0.7869366937898565
1695114,0.7870532601347165
1696967,0.7872097689583828
1698820,0.7873600499170013
1700672,0.7877333195348662
1702525,0.7880042877490786
1704377,0.7879107732620189
1706230,0.7874553840924142
1708083,0.7872416035988884
1709935,0.7870556483141172
1711788,0.7869426587871863
1713640,0.78702644662823
1715493,0.787088026590607
1717345,0.7872029207876111
1719198,0.7875224377878522
1721051,0.7878145389067495
1722903,0.7877350030733012
1724756,0.7873165827514153
1726608,0.787094696653786
1728461,0.7869868050248169
1730314,0.7869086188980728
1732166,0.7870030932370223
1734019,0.7871689987249275
1735871,0.7873718726794791
1737724,0.7876878031263883
1739576,0.7880322561359779
1741429,0.7878374599251534
1743282,0.7873803549855961
1745134,0.7871653408849979
1746987,0.7870705391625696
1748839,0.7869918271493259
1750692,0.7871276043987178
1752545,0.787346401946883
1754397,0.7875600562472462
1756250,0.7878735943060499
1758102,0.7882910092816002
1759955,0.7880065115301244
1761807,0.7876055663304777
1763660,0.7874295499132485
1765513,0.7874040009900805
1767365,0.7874179923219029
1769218,0.7874654225765282
1771070,0.7877204176006595
1772923,0.7879642827127856
1774776,0.7882121462088737
1776628,0.7886040296561801
1778481,0.7881855358589718
1780333,0.787825086655137
1782186,0.7875928775111015
1784038,0.7875633814974793
1785891,0.7875480642435625
1787744,0.7876116490951725
1789596,0.7878174738879613
1791449,0.7879956392841773
1793301,0.7882067762188277
1795154,0.7885535168570496
1797007,0.788132711781312
1798859,0.7877815882178648
1800712,0.7875507021666985
1802564,0.7875748101038299
1804417,0.7875884565485695
1806269,0.7876080473063536
1808122,0.7878450679766078
1809975,0.7880639235348554
1811827,0.7882502026959528
1813680,0.7885762648317234
1815532,0.7880847046485548
1817385,0.7877389766064978
1819238,0.787491246335004
1821090,0.7874443327897028
1822943,0.7874969211873328
1824795,0.7875454503108569
1826648,0.7876903486604973
1828500,0.7878846048673777
1830353,0.7880594617540988
1832206,0.7883867862019882
1834058,0.7878954754975034
1835911,0.7875387205588942
1837763,0.7873077213982435
1839616,0.7873143090731979
1841469,0.7873138239090639
1843321,0.7873788667302114
1845174,0.7875284390523604
1847026,0.7876889659376749
1848879,0.7878703798355652
1850732,0.7882124478314526
