scenario,replication,seed,total_arrivals,fresh_arrivals,recertification_arrivals,short_redial_arrivals,long_redial_arrivals,service_successes,service_failures,abandon_lost,abandon_short,abandon_long,total_abandonments,mean_Q,mean_waiting,mean_B,mean_RS,mean_RL,utilization,average_wait_including_abandonments_minutes,average_speed_to_answer_minutes,average_time_to_abandonment_minutes,abandonment_fraction,procedural_denial_rate_per_model_day,total_arrival_rate_per_model_day,effective_arrival_rate_per_model_day,returning_call_rate_per_model_day,final_Q,final_waiting,final_in_service,final_B,final_RS,final_RL,min_Q,min_B,min_RS,min_RL,max_in_service,abandonments_per_fresh_arrival,abandonments_per_external_arrival,redial_arrivals_per_fresh_arrival,redial_arrivals_per_external_arrival,total_attempts_per_fresh_arrival,total_attempts_per_external_arrival,repeat_attempt_share,mean_attempts_before_enrollment,median_attempts_before_enrollment,p90_attempts_before_enrollment,p95_attempts_before_enrollment,max_attempts_before_enrollment,num_completed_enrollments_with_attempt_records
sinusoidal_amp_050,89,20260717,60651,29650,3032,7080,20889,18478,18449,9455,7147,7084,23686,80.49270802103253,49.322275022359456,8158.245331795108,49.31584417859125,3930.3852689271666,0.9740760312084872,21.072799432462556,24.597343434426957,15.577957063107682,0.3905294224332657,196.97916666666666,1263.5625,770.1041666666666,645.8541666666666,111,79,32,14588,101,5381,0,0,0,0,32,0.7988532883642496,0.7247414478918058,0.9433052276559865,0.8557921791812007,2.045564924114671,1.8557921791812007,0.4611465598258891,0.7904535122848794,0.0,2.0,3.0,10,18478
sinusoidal_amp_050,90,20260718,61020,29802,2973,7200,21045,18500,18507,9504,7258,7187,23949,81.4202667831444,50.2366528681547,8171.260393038366,50.44128118780628,3964.318960883153,0.9744879348434584,21.341838425127314,24.892041085877082,15.855916262767014,0.39247787610619467,198.0,1271.25,772.3125,650.375,127,95,32,14738,87,5409,0,0,0,0,32,0.8036037849808738,0.7307093821510298,0.9477551842158244,0.8617848970251716,2.047513589691967,1.8617848970251716,0.4628810226155359,0.796,0.0,2.0,3.0,11,18500
sinusoidal_amp_050,91,20260719,61167,29731,3064,7079,21293,18436,18529,9564,7163,7400,24127,81.73973654533215,50.40641857754803,8113.55755247139,48.534626818213695,3987.9133288615867,0.9791661864932314,21.361835799898408,25.11223027344808,15.615852805130578,0.3944447169225236,199.25,1274.3125,771.6666666666666,654.9166666666666,132,100,32,14556,104,5366,0,0,0,0,32,0.81150987185093,0.7356914163744473,0.9542901348760553,0.8651318798597347,2.0573475496956037,1.8651318798597347,0.46384488367910803,0.8004447819483619,0.0,2.0,3.0,10,18436
sinusoidal_amp_050,92,20260720,60434,29732,3118,6837,20747,18592,18576,9462,6912,6816,23190,79.67065433017713,48.37487939164625,8212.047552492475,47.21122422797231,3963.3118615035996,0.9779929668290549,20.743662810323915,24.043970666442263,15.454062017042025,0.3837243935532978,197.125,1259.0416666666667,775.9166666666666,639.625,135,103,32,14659,96,5417,0,0,0,0,32,0.7799677115565721,0.7059360730593607,0.9277546078299476,0.8396955859969558,2.032624781380331,1.839695585996956,0.45643180990832977,0.7695245266781411,0.0,2.0,3.0,12,18592
sinusoidal_amp_050,93,20260721,60988,29673,3005,7108,21202,18302,18575,9638,7185,7196,24019,80.95733718621143,49.73304818386441,8057.618918065345,49.71496404807579,3994.7111555299593,0.9757590313233995,21.135530490207174,24.68066225650639,15.692596806630984,0.3938315734242802,200.79166666666666,1270.5833333333333,770.1875,652.3958333333334,141,109,32,14424,105,5364,0,0,0,0,32,0.8094564081825228,0.7350205030907644,0.9540659859131196,0.8663320888671278,2.055336501196374,1.8663320888671278,0.46418967665770317,0.8016063818161949,0.0,2.0,3.0,11,18302
sinusoidal_amp_050,94,20260722,60604,29414,3040,7159,20991,18249,18258,9582,7218,7224,24024,81.87913401046698,50.68216685672047,8067.028032888004,49.75918585683985,3942.668366409205,0.974905223554612,21.670979281890602,25.46591399167763,15.904176024722975,0.39640947792224934,199.625,1262.5833333333333,762.0833333333334,649.7916666666666,141,109,32,14374,91,5273,0,0,0,0,32,0.8167539267015707,0.7402477352560547,0.9570272659277895,0.8673815246194614,2.0603794111647513,1.8673815246194614,0.46449079268695137,0.8087566441996822,0.0,2.0,3.0,12,18249
sinusoidal_amp_050,95,20260723,61345,29739,2910,7316,21380,18180,18575,9741,7355,7406,24502,82.11124915545543,50.773757710293445,8067.978142633646,51.06057304326848,4008.812060276281,0.9792966076612938,21.451529269396104,25.260913254297286,15.737142347306367,0.39941315510636566,202.9375,1278.0208333333333,767.5625,658.4583333333334,143,111,32,14552,71,5371,0,0,0,0,32,0.8239012744207942,0.7504670893442372,0.9649282087494536,0.8789243162118289,2.0627795151148325,1.8789243162118288,0.46778058521476895,0.8133113311331133,0.0,2.0,3.0,9,18180
sinusoidal_amp_050,96,20260724,60725,29590,3112,7027,20996,18552,18430,9461,7075,7142,23678,79.77606306798991,48.556103101973,8157.816676052841,49.2282882215268,3918.867912878259,0.9756237489379966,20.72339512240368,24.188961762645214,15.310624386302129,0.38992177850967474,197.10416666666666,1265.1041666666667,771.8125,648.6458333333334,126,94,32,14608,74,5345,0,0,0,0,32,0.8002027712064886,0.724053574704911,0.9470429199053735,0.856920066051006,2.0522135856708346,1.8569200660510061,0.46147385755454917,0.7864920224234584,0.0,2.0,3.0,13,18552
sinusoidal_amp_050,97,20260725,60475,29513,3012,7023,20927,18363,18471,9456,7071,7064,23591,80.17989606674693,48.929141124380415,8173.320949964843,48.19789329093024,3939.055946529347,0.9765860919489375,20.97540416416531,24.450606094685423,15.54936932423577,0.3900950806118231,197.0,1259.8958333333333,768.4166666666666,645.0416666666666,101,69,32,14620,70,5351,0,0,0,0,32,0.799342662555484,0.7253189853958494,0.9470402873310066,0.8593389700230591,2.0490970080981263,1.8593389700230591,0.4621744522529971,0.7866361705603659,0.0,2.0,3.0,9,18363
sinusoidal_amp_050,98,20260726,59904,29416,3076,6819,20593,18504,18237,9275,6907,6905,23087,79.27918922010066,48.1067832760761,8204.831467423977,48.513664372389314,3878.5699710022836,0.9741376857507977,20.816569905726933,24.306673189739133,15.262366901530111,0.3853999732905983,193.22916666666666,1248.0,767.0208333333334,635.1666666666666,122,90,32,14637,112,5343,0,0,0,0,32,0.7848449823225455,0.7105441339406623,0.9318738101713353,0.8436538224793796,2.0364427522436768,1.8436538224793795,0.4575988247863248,0.7700497189796801,0.0,2.0,3.0,9,18504
sinusoidal_amp_050,99,20260727,59826,29333,3027,6819,20647,18501,18418,9159,6871,6798,22828,78.6951893442568,47.4536672161639,8290.160268884292,46.78504132024364,3890.1310914892692,0.9762975665029047,20.559182782666635,23.8061599923259,15.30794957768107,0.38157322903085616,190.8125,1246.375,770.7916666666666,635.2708333333334,126,94,32,14779,77,5329,0,0,0,0,32,0.7782361163195036,0.7054388133498146,0.9363515494494256,0.8487639060568604,2.0395459039307267,1.8487639060568604,0.45909805101460904,0.7707691476136425,0.0,2.0,3.0,9,18501
